DEP;PDEP;ARR;PARR;D
15.08.2015 07:30;ROSTOCK;15.08.2015 14:00;TRELLEBORG;90
22.08.2015 07:30;ROSTOCK;22.08.2015 14:00;TRELLEBORG;90
15.08.2015 15:00;ROSTOCK;15.08.2015 21:15;TRELLEBORG;90
22.08.2015 15:00;ROSTOCK;22.08.2015 21:15;TRELLEBORG;90
15.08.2015 23:00;ROSTOCK;16.08.2015 06:00;TRELLEBORG;90
22.08.2015 23:00;ROSTOCK;23.08.2015 06:00;TRELLEBORG;90
16.08.2015 09:00;ROSTOCK;16.08.2015 15:30;TRELLEBORG;90
23.08.2015 09:00;ROSTOCK;23.08.2015 15:30;TRELLEBORG;90
16.08.2015 15:15;ROSTOCK;16.08.2015 21:30;TRELLEBORG;90
23.08.2015 15:30;ROSTOCK;23.08.2015 21:30;TRELLEBORG;90
16.08.2015 23:00;ROSTOCK;17.08.2015 06:30;TRELLEBORG;90
23.08.2015 23:00;ROSTOCK;24.08.2015 06:30;TRELLEBORG;90
10.08.2015 01:00;SWINOUJSCIE;10.08.2015 08:00;TRELLEBORG;103
17.08.2015 01:00;SWINOUJSCIE;17.08.2015 08:00;TRELLEBORG;103
10.08.2015 17:45;SWINOUJSCIE;11.08.2015 00:00;TRELLEBORG;103
17.08.2015 17:45;SWINOUJSCIE;18.08.2015 00:00;TRELLEBORG;103
11.08.2015 09:00;SWINOUJSCIE;11.08.2015 15:00;TRELLEBORG;103
18.08.2015 09:00;SWINOUJSCIE;18.08.2015 15:00;TRELLEBORG;103
12.08.2015 02:00;SWINOUJSCIE;12.08.2015 08:00;TRELLEBORG;103
19.08.2015 02:00;SWINOUJSCIE;19.08.2015 08:00;TRELLEBORG;103
12.08.2015 18:00;SWINOUJSCIE;13.08.2015 00:00;TRELLEBORG;103
19.08.2015 18:00;SWINOUJSCIE;20.08.2015 00:00;TRELLEBORG;103
20.08.2015 14:30;SWINOUJSCIE;20.08.2015 21:15;TRELLEBORG;103
14.08.2015 07:30;SWINOUJSCIE;14.08.2015 14:30;TRELLEBORG;103
21.08.2015 07:30;SWINOUJSCIE;21.08.2015 14:30;TRELLEBORG;103
15.08.2015 01:00;SWINOUJSCIE;15.08.2015 08:00;TRELLEBORG;103
22.08.2015 01:00;SWINOUJSCIE;22.08.2015 08:00;TRELLEBORG;103
16.08.2015 07:30;SWINOUJSCIE;16.08.2015 14:30;TRELLEBORG;103
23.08.2015 07:30;SWINOUJSCIE;23.08.2015 14:30;TRELLEBORG;103
10.08.2015 03:00;LUBECK;10.08.2015 11:15;TRELLEBORG;119
17.08.2015 03:00;LUBECK;17.08.2015 11:15;TRELLEBORG;119
10.08.2015 09:30;LUBECK;10.08.2015 18:30;TRELLEBORG;119
17.08.2015 09:30;LUBECK;17.08.2015 18:30;TRELLEBORG;119
10.08.2015 22:00;LUBECK;11.08.2015 07:15;TRELLEBORG;119
17.08.2015 22:00;LUBECK;18.08.2015 07:15;TRELLEBORG;119
11.08.2015 02:30;LUBECK;11.08.2015 10:45;TRELLEBORG;119
18.08.2015 02:30;LUBECK;18.08.2015 10:45;TRELLEBORG;119
11.08.2015 15:45;LUBECK;11.08.2015 23:15;TRELLEBORG;119
18.08.2015 15:45;LUBECK;18.08.2015 23:15;TRELLEBORG;119
11.08.2015 22:00;LUBECK;12.08.2015 07:15;TRELLEBORG;119
18.08.2015 22:00;LUBECK;19.08.2015 07:15;TRELLEBORG;119
12.08.2015 02:30;LUBECK;12.08.2015 10:45;TRELLEBORG;119
19.08.2015 02:30;LUBECK;19.08.2015 10:45;TRELLEBORG;119
12.08.2015 15:45;LUBECK;12.08.2015 23:15;TRELLEBORG;119
19.08.2015 15:45;LUBECK;19.08.2015 23:15;TRELLEBORG;119
12.08.2015 22:00;LUBECK;13.08.2015 07:15;TRELLEBORG;119
19.08.2015 22:00;LUBECK;20.08.2015 07:15;TRELLEBORG;119
13.08.2015 02:30;LUBECK;13.08.2015 10:45;TRELLEBORG;119
20.08.2015 02:30;LUBECK;20.08.2015 10:45;TRELLEBORG;119
13.08.2015 09:30;LUBECK;13.08.2015 18:30;TRELLEBORG;119
20.08.2015 15:45;LUBECK;20.08.2015 23:15;TRELLEBORG;119
13.08.2015 22:00;LUBECK;14.08.2015 07:15;TRELLEBORG;119
20.08.2015 22:00;LUBECK;21.08.2015 07:15;TRELLEBORG;119
14.08.2015 02:30;LUBECK;14.08.2015 11:15;TRELLEBORG;119
21.08.2015 02:30;LUBECK;21.08.2015 11:15;TRELLEBORG;119
14.08.2015 09:30;LUBECK;14.08.2015 18:30;TRELLEBORG;119
21.08.2015 09:30;LUBECK;21.08.2015 18:30;TRELLEBORG;119
14.08.2015 22:00;LUBECK;15.08.2015 07:30;TRELLEBORG;119
21.08.2015 22:00;LUBECK;22.08.2015 07:30;TRELLEBORG;119
15.08.2015 02:30;LUBECK;15.08.2015 10:45;TRELLEBORG;119
22.08.2015 02:30;LUBECK;22.08.2015 10:45;TRELLEBORG;119
15.08.2015 09:30;LUBECK;15.08.2015 17:45;TRELLEBORG;119
22.08.2015 09:30;LUBECK;22.08.2015 17:45;TRELLEBORG;119
15.08.2015 22:00;LUBECK;16.08.2015 07:30;TRELLEBORG;119
22.08.2015 22:00;LUBECK;23.08.2015 07:30;TRELLEBORG;119
16.08.2015 00:45;LUBECK;16.08.2015 09:30;TRELLEBORG;119
23.08.2015 00:45;LUBECK;23.08.2015 09:30;TRELLEBORG;119
16.08.2015 09:30;LUBECK;16.08.2015 17:45;TRELLEBORG;119
23.08.2015 09:30;LUBECK;23.08.2015 18:30;TRELLEBORG;119
16.08.2015 22:00;LUBECK;17.08.2015 07:30;TRELLEBORG;119
23.08.2015 22:00;LUBECK;24.08.2015 07:30;TRELLEBORG;119
10.08.2015 15:15;TRELLEBORG;10.08.2015 21:30;ROSTOCK;90
17.08.2015 15:15;TRELLEBORG;17.08.2015 21:30;ROSTOCK;90
10.08.2015 23:00;TRELLEBORG;11.08.2015 06:15;ROSTOCK;90
17.08.2015 23:00;TRELLEBORG;18.08.2015 06:15;ROSTOCK;90
11.08.2015 09:30;TRELLEBORG;11.08.2015 15:00;ROSTOCK;90
18.08.2015 09:30;TRELLEBORG;18.08.2015 15:00;ROSTOCK;90
11.08.2015 15:15;TRELLEBORG;11.08.2015 21:30;ROSTOCK;90
18.08.2015 15:15;TRELLEBORG;18.08.2015 21:30;ROSTOCK;90
12.08.2015 00:45;TRELLEBORG;12.08.2015 06:45;ROSTOCK;90
19.08.2015 00:45;TRELLEBORG;19.08.2015 06:45;ROSTOCK;90
12.08.2015 09:30;TRELLEBORG;12.08.2015 15:00;ROSTOCK;90
19.08.2015 09:30;TRELLEBORG;19.08.2015 15:00;ROSTOCK;90
12.08.2015 15:30;TRELLEBORG;12.08.2015 21:30;ROSTOCK;90
19.08.2015 15:30;TRELLEBORG;19.08.2015 21:30;ROSTOCK;90
13.08.2015 00:45;TRELLEBORG;13.08.2015 06:45;ROSTOCK;90
20.08.2015 00:45;TRELLEBORG;20.08.2015 07:00;ROSTOCK;90
20.08.2015 09:30;TRELLEBORG;20.08.2015 15:00;ROSTOCK;90
13.08.2015 15:15;TRELLEBORG;13.08.2015 21:15;ROSTOCK;90
20.08.2015 15:30;TRELLEBORG;20.08.2015 21:30;ROSTOCK;90
13.08.2015 23:00;TRELLEBORG;14.08.2015 06:00;ROSTOCK;90
21.08.2015 00:45;TRELLEBORG;21.08.2015 07:00;ROSTOCK;90
14.08.2015 15:15;TRELLEBORG;14.08.2015 21:15;ROSTOCK;90
21.08.2015 15:15;TRELLEBORG;21.08.2015 21:15;ROSTOCK;90
14.08.2015 23:00;TRELLEBORG;15.08.2015 06:00;ROSTOCK;90
21.08.2015 23:00;TRELLEBORG;22.08.2015 06:15;ROSTOCK;90
15.08.2015 12:30;TRELLEBORG;15.08.2015 18:30;ROSTOCK;90
22.08.2015 12:30;TRELLEBORG;22.08.2015 18:30;ROSTOCK;90
15.08.2015 15:15;TRELLEBORG;15.08.2015 21:15;ROSTOCK;90
22.08.2015 15:15;TRELLEBORG;22.08.2015 21:15;ROSTOCK;90
15.08.2015 22:45;TRELLEBORG;16.08.2015 07:00;ROSTOCK;90
22.08.2015 22:45;TRELLEBORG;23.08.2015 07:00;ROSTOCK;90
16.08.2015 07:30;TRELLEBORG;16.08.2015 14:00;ROSTOCK;90
23.08.2015 07:30;TRELLEBORG;23.08.2015 14:00;ROSTOCK;90
16.08.2015 13:00;TRELLEBORG;16.08.2015 20:00;ROSTOCK;90
23.08.2015 13:00;TRELLEBORG;23.08.2015 20:00;ROSTOCK;90
16.08.2015 23:00;TRELLEBORG;17.08.2015 07:00;ROSTOCK;90
23.08.2015 23:00;TRELLEBORG;24.08.2015 07:00;ROSTOCK;90
10.08.2015 09:30;TRELLEBORG;10.08.2015 15:30;SWINOUJSCIE;103
17.08.2015 09:30;TRELLEBORG;17.08.2015 15:30;SWINOUJSCIE;103
11.08.2015 01:30;TRELLEBORG;11.08.2015 07:30;SWINOUJSCIE;103
18.08.2015 01:30;TRELLEBORG;18.08.2015 07:30;SWINOUJSCIE;103
11.08.2015 17:00;TRELLEBORG;11.08.2015 23:15;SWINOUJSCIE;103
18.08.2015 17:00;TRELLEBORG;18.08.2015 23:15;SWINOUJSCIE;103
12.08.2015 09:15;TRELLEBORG;12.08.2015 16:00;SWINOUJSCIE;103
19.08.2015 09:15;TRELLEBORG;19.08.2015 16:00;SWINOUJSCIE;103
13.08.2015 02:00;TRELLEBORG;13.08.2015 09:30;SWINOUJSCIE;103
20.08.2015 02:00;TRELLEBORG;20.08.2015 09:30;SWINOUJSCIE;103
13.08.2015 23:15;TRELLEBORG;14.08.2015 05:45;SWINOUJSCIE;103
20.08.2015 23:15;TRELLEBORG;21.08.2015 05:45;SWINOUJSCIE;103
14.08.2015 17:00;TRELLEBORG;14.08.2015 23:15;SWINOUJSCIE;103
21.08.2015 17:00;TRELLEBORG;21.08.2015 23:15;SWINOUJSCIE;103
15.08.2015 09:30;TRELLEBORG;15.08.2015 16:30;SWINOUJSCIE;103
22.08.2015 09:30;TRELLEBORG;22.08.2015 16:30;SWINOUJSCIE;103
16.08.2015 16:00;TRELLEBORG;16.08.2015 23:15;SWINOUJSCIE;103
23.08.2015 16:00;TRELLEBORG;23.08.2015 23:15;SWINOUJSCIE;103
10.08.2015 16:30;TRELLEBORG;11.08.2015 00:30;LUBECK;119
17.08.2015 16:30;TRELLEBORG;18.08.2015 00:30;LUBECK;119
10.08.2015 22:00;TRELLEBORG;11.08.2015 07:00;LUBECK;119
17.08.2015 22:00;TRELLEBORG;18.08.2015 07:00;LUBECK;119
11.08.2015 06:30;TRELLEBORG;11.08.2015 14:00;LUBECK;119
18.08.2015 06:30;TRELLEBORG;18.08.2015 14:00;LUBECK;119
11.08.2015 16:30;TRELLEBORG;12.08.2015 00:30;LUBECK;119
18.08.2015 16:30;TRELLEBORG;19.08.2015 00:30;LUBECK;119
11.08.2015 22:00;TRELLEBORG;12.08.2015 07:00;LUBECK;119
18.08.2015 22:00;TRELLEBORG;19.08.2015 07:00;LUBECK;119
12.08.2015 06:30;TRELLEBORG;12.08.2015 14:00;LUBECK;119
19.08.2015 06:30;TRELLEBORG;19.08.2015 14:00;LUBECK;119
12.08.2015 16:30;TRELLEBORG;13.08.2015 00:30;LUBECK;119
19.08.2015 16:30;TRELLEBORG;20.08.2015 00:30;LUBECK;119
12.08.2015 22:00;TRELLEBORG;13.08.2015 07:00;LUBECK;119
19.08.2015 22:00;TRELLEBORG;20.08.2015 07:00;LUBECK;119
20.08.2015 06:30;TRELLEBORG;20.08.2015 14:00;LUBECK;119
13.08.2015 09:30;TRELLEBORG;13.08.2015 19:15;LUBECK;119
13.08.2015 16:30;TRELLEBORG;14.08.2015 00:30;LUBECK;119
20.08.2015 16:30;TRELLEBORG;21.08.2015 00:30;LUBECK;119
13.08.2015 22:00;TRELLEBORG;14.08.2015 07:30;LUBECK;119
20.08.2015 22:00;TRELLEBORG;21.08.2015 07:30;LUBECK;119
14.08.2015 09:30;TRELLEBORG;14.08.2015 18:30;LUBECK;119
21.08.2015 09:30;TRELLEBORG;21.08.2015 18:30;LUBECK;119
14.08.2015 16:30;TRELLEBORG;15.08.2015 00:30;LUBECK;119
21.08.2015 16:30;TRELLEBORG;22.08.2015 00:30;LUBECK;119
14.08.2015 22:00;TRELLEBORG;15.08.2015 07:30;LUBECK;119
21.08.2015 22:00;TRELLEBORG;22.08.2015 07:30;LUBECK;119
15.08.2015 22:00;TRELLEBORG;16.08.2015 07:30;LUBECK;119
22.08.2015 22:00;TRELLEBORG;23.08.2015 07:30;LUBECK;119
16.08.2015 09:30;TRELLEBORG;16.08.2015 17:45;LUBECK;119
23.08.2015 09:30;TRELLEBORG;23.08.2015 17:45;LUBECK;119
16.08.2015 16:30;TRELLEBORG;17.08.2015 01:15;LUBECK;119
23.08.2015 16:30;TRELLEBORG;24.08.2015 01:15;LUBECK;119
16.08.2015 22:00;TRELLEBORG;17.08.2015 07:30;LUBECK;119
23.08.2015 22:00;TRELLEBORG;24.08.2015 07:30;LUBECK;119
10.08.2015 01:30;SWINOUJSCIE;10.08.2015 09:15;TRELLEBORG;103
17.08.2015 01:30;SWINOUJSCIE;17.08.2015 09:15;TRELLEBORG;103
10.08.2015 10:30;SWINOUJSCIE;10.08.2015 17:30;TRELLEBORG;103
17.08.2015 10:30;SWINOUJSCIE;17.08.2015 17:30;TRELLEBORG;103
10.08.2015 17:30;SWINOUJSCIE;11.08.2015 01:20;TRELLEBORG;103
17.08.2015 17:30;SWINOUJSCIE;18.08.2015 01:20;TRELLEBORG;103
11.08.2015 01:30;SWINOUJSCIE;11.08.2015 09:15;TRELLEBORG;103
18.08.2015 01:30;SWINOUJSCIE;18.08.2015 09:15;TRELLEBORG;103
11.08.2015 10:30;SWINOUJSCIE;11.08.2015 17:30;TRELLEBORG;103
18.08.2015 10:30;SWINOUJSCIE;18.08.2015 17:30;TRELLEBORG;103
11.08.2015 17:30;SWINOUJSCIE;12.08.2015 01:20;TRELLEBORG;103
18.08.2015 17:30;SWINOUJSCIE;19.08.2015 01:20;TRELLEBORG;103
12.08.2015 01:30;SWINOUJSCIE;12.08.2015 09:15;TRELLEBORG;103
19.08.2015 01:30;SWINOUJSCIE;19.08.2015 09:15;TRELLEBORG;103
12.08.2015 10:30;SWINOUJSCIE;12.08.2015 17:30;TRELLEBORG;103
19.08.2015 10:30;SWINOUJSCIE;19.08.2015 17:30;TRELLEBORG;103
12.08.2015 17:30;SWINOUJSCIE;13.08.2015 01:20;TRELLEBORG;103
19.08.2015 17:30;SWINOUJSCIE;20.08.2015 01:20;TRELLEBORG;103
13.08.2015 01:30;SWINOUJSCIE;13.08.2015 09:15;TRELLEBORG;103
20.08.2015 01:30;SWINOUJSCIE;20.08.2015 09:15;TRELLEBORG;103
13.08.2015 10:30;SWINOUJSCIE;13.08.2015 17:30;TRELLEBORG;103
20.08.2015 10:30;SWINOUJSCIE;20.08.2015 17:30;TRELLEBORG;103
13.08.2015 17:30;SWINOUJSCIE;14.08.2015 01:20;TRELLEBORG;103
20.08.2015 17:30;SWINOUJSCIE;21.08.2015 01:20;TRELLEBORG;103
14.08.2015 01:30;SWINOUJSCIE;14.08.2015 09:15;TRELLEBORG;103
21.08.2015 01:30;SWINOUJSCIE;21.08.2015 09:15;TRELLEBORG;103
14.08.2015 10:30;SWINOUJSCIE;14.08.2015 17:30;TRELLEBORG;103
21.08.2015 10:30;SWINOUJSCIE;21.08.2015 17:30;TRELLEBORG;103
14.08.2015 16:00;SWINOUJSCIE;15.08.2015 01:20;TRELLEBORG;103
21.08.2015 16:00;SWINOUJSCIE;22.08.2015 01:20;TRELLEBORG;103
15.08.2015 01:30;SWINOUJSCIE;15.08.2015 09:15;TRELLEBORG;103
22.08.2015 01:30;SWINOUJSCIE;22.08.2015 09:15;TRELLEBORG;103
16.08.2015 01:30;SWINOUJSCIE;16.08.2015 09:15;TRELLEBORG;103
23.08.2015 01:30;SWINOUJSCIE;23.08.2015 09:15;TRELLEBORG;103
16.08.2015 10:30;SWINOUJSCIE;16.08.2015 17:30;TRELLEBORG;103
23.08.2015 10:30;SWINOUJSCIE;23.08.2015 17:30;TRELLEBORG;103
10.08.2015 04:00;SWINOUJSCIE;10.08.2015 11:00;YSTAD;104
17.08.2015 04:00;SWINOUJSCIE;17.08.2015 11:00;YSTAD;104
10.08.2015 13:00;SWINOUJSCIE;10.08.2015 20:15;YSTAD;104
17.08.2015 13:00;SWINOUJSCIE;17.08.2015 20:15;YSTAD;104
10.08.2015 19:30;SWINOUJSCIE;11.08.2015 05:00;YSTAD;104
17.08.2015 19:30;SWINOUJSCIE;18.08.2015 05:00;YSTAD;104
10.08.2015 23:00;SWINOUJSCIE;11.08.2015 06:30;YSTAD;104
17.08.2015 23:00;SWINOUJSCIE;18.08.2015 06:30;YSTAD;104
11.08.2015 04:00;SWINOUJSCIE;11.08.2015 11:00;YSTAD;104
18.08.2015 04:00;SWINOUJSCIE;18.08.2015 11:00;YSTAD;104
11.08.2015 13:00;SWINOUJSCIE;11.08.2015 20:15;YSTAD;104
18.08.2015 13:00;SWINOUJSCIE;18.08.2015 20:15;YSTAD;104
11.08.2015 19:30;SWINOUJSCIE;12.08.2015 05:00;YSTAD;104
18.08.2015 19:30;SWINOUJSCIE;19.08.2015 05:00;YSTAD;104
11.08.2015 23:00;SWINOUJSCIE;12.08.2015 06:30;YSTAD;104
18.08.2015 23:00;SWINOUJSCIE;19.08.2015 06:30;YSTAD;104
12.08.2015 04:00;SWINOUJSCIE;12.08.2015 11:00;YSTAD;104
19.08.2015 04:00;SWINOUJSCIE;19.08.2015 11:00;YSTAD;104
12.08.2015 13:00;SWINOUJSCIE;12.08.2015 20:15;YSTAD;104
19.08.2015 13:00;SWINOUJSCIE;19.08.2015 20:15;YSTAD;104
12.08.2015 19:30;SWINOUJSCIE;13.08.2015 05:00;YSTAD;104
19.08.2015 19:30;SWINOUJSCIE;20.08.2015 05:00;YSTAD;104
12.08.2015 23:00;SWINOUJSCIE;13.08.2015 06:30;YSTAD;104
19.08.2015 23:00;SWINOUJSCIE;20.08.2015 06:30;YSTAD;104
13.08.2015 04:00;SWINOUJSCIE;13.08.2015 11:00;YSTAD;104
20.08.2015 04:00;SWINOUJSCIE;20.08.2015 11:00;YSTAD;104
13.08.2015 13:00;SWINOUJSCIE;13.08.2015 20:15;YSTAD;104
20.08.2015 13:00;SWINOUJSCIE;20.08.2015 20:15;YSTAD;104
13.08.2015 19:30;SWINOUJSCIE;14.08.2015 05:00;YSTAD;104
20.08.2015 19:30;SWINOUJSCIE;21.08.2015 05:00;YSTAD;104
13.08.2015 23:00;SWINOUJSCIE;14.08.2015 06:30;YSTAD;104
20.08.2015 23:00;SWINOUJSCIE;21.08.2015 06:30;YSTAD;104
14.08.2015 04:00;SWINOUJSCIE;14.08.2015 11:00;YSTAD;104
21.08.2015 04:00;SWINOUJSCIE;21.08.2015 11:00;YSTAD;104
14.08.2015 13:00;SWINOUJSCIE;14.08.2015 20:15;YSTAD;104
21.08.2015 13:00;SWINOUJSCIE;21.08.2015 20:15;YSTAD;104
14.08.2015 19:30;SWINOUJSCIE;15.08.2015 05:00;YSTAD;104
21.08.2015 19:30;SWINOUJSCIE;22.08.2015 05:00;YSTAD;104
14.08.2015 23:00;SWINOUJSCIE;15.08.2015 06:30;YSTAD;104
21.08.2015 23:00;SWINOUJSCIE;22.08.2015 06:30;YSTAD;104
15.08.2015 04:00;SWINOUJSCIE;15.08.2015 11:00;YSTAD;104
22.08.2015 04:00;SWINOUJSCIE;22.08.2015 11:00;YSTAD;104
15.08.2015 13:00;SWINOUJSCIE;15.08.2015 20:15;YSTAD;104
22.08.2015 13:00;SWINOUJSCIE;22.08.2015 20:15;YSTAD;104
15.08.2015 19:30;SWINOUJSCIE;16.08.2015 05:00;YSTAD;104
22.08.2015 19:30;SWINOUJSCIE;23.08.2015 05:00;YSTAD;104
15.08.2015 23:00;SWINOUJSCIE;16.08.2015 06:30;YSTAD;104
22.08.2015 23:00;SWINOUJSCIE;23.08.2015 06:30;YSTAD;104
16.08.2015 04:00;SWINOUJSCIE;16.08.2015 11:00;YSTAD;104
23.08.2015 04:00;SWINOUJSCIE;23.08.2015 11:00;YSTAD;104
16.08.2015 13:00;SWINOUJSCIE;16.08.2015 20:15;YSTAD;104
23.08.2015 13:00;SWINOUJSCIE;23.08.2015 20:15;YSTAD;104
16.08.2015 19:30;SWINOUJSCIE;17.08.2015 05:00;YSTAD;104
23.08.2015 19:30;SWINOUJSCIE;24.08.2015 05:00;YSTAD;104
16.08.2015 23:00;SWINOUJSCIE;17.08.2015 06:30;YSTAD;104
23.08.2015 23:00;SWINOUJSCIE;24.08.2015 06:30;YSTAD;104
10.08.2015 03:20;TRELLEBORG;10.08.2015 11:30;SWINOUJSCIE;103
17.08.2015 03:20;TRELLEBORG;17.08.2015 11:30;SWINOUJSCIE;103
10.08.2015 15:45;TRELLEBORG;10.08.2015 22:45;SWINOUJSCIE;103
17.08.2015 15:45;TRELLEBORG;17.08.2015 22:45;SWINOUJSCIE;103
10.08.2015 22:10;TRELLEBORG;11.08.2015 05:10;SWINOUJSCIE;103
17.08.2015 22:10;TRELLEBORG;18.08.2015 05:10;SWINOUJSCIE;103
11.08.2015 03:20;TRELLEBORG;11.08.2015 11:30;SWINOUJSCIE;103
18.08.2015 03:20;TRELLEBORG;18.08.2015 11:30;SWINOUJSCIE;103
